"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","STATE_NAME","COUNTY_NAME","ARPT_NAME","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","ELEV","ELEV_METHOD_CODE","MAG_VARN","MAG_HEMIS","MAG_VARN_YEAR","ICAO_ID","facility_use"
"2026/09/03","22252.","A","SC","SC86","EASLEY","US","SOUTH CAROLINA","PICKENS","WILLIAMSPORT AIRPARK",34,51,42.865,"N",34.86190694,82,34,52.88,"W",-82.58135555,1100,"E",4,"W",1990,"","private"
"2026/09/03","22252.01","H","SC","04SC","EASLEY","US","SOUTH CAROLINA","PICKENS","EMERGENCY HELIPAD",34,50,31.88,"N",34.84218888,82,36,25.64,"W",-82.60712222,994,"E",5,"W",2000,"","private"
"2026/09/03","22252.02","H","SC","SC93","EASLEY","US","SOUTH CAROLINA","PICKENS","VENESKY AIR",34,48,31,"N",34.80861111,82,35,29,"W",-82.59138888,1001,"E",NA,"",NA,"","private"
"2026/09/03","22253.","A","SC","MMT","EASTOVER","US","SOUTH CAROLINA","RICHLAND","MC ENTIRE JNGB",33,55,14.74,"N",33.92076111,80,48,4.08,"W",-80.80113333,254,"S",8,"W",2020,"KMMT","private"
"2026/09/03","22266.","A","SC","SC35","EHRHARDT","US","SOUTH CAROLINA","BAMBERG","EHRHARDT",33,5,22.575,"N",33.08960416,81,0,29.365,"W",-81.00815694,146,"E",4,"W",1985,"","private"
"2026/09/03","22266.1","A","SC","SC55","EHRHARDT","US","SOUTH CAROLINA","COLLETON","BROXTON BRIDGE PLANTATION",33,0,33.72,"N",33.00936666,81,2,52.31,"W",-81.04786388,120,"E",4,"W",1985,"","private"
"2026/09/03","22266.2","A","SC","SC69","EHRHARDT","US","SOUTH CAROLINA","BAMBERG","SHILOH PLANTATION",33,7,14,"N",33.12055555,80,57,3,"W",-80.95083333,131,"E",5,"W",1995,"","private"
"2026/09/03","22268.","A","SC","12SC","ELGIN","US","SOUTH CAROLINA","KERSHAW","OVER THE HILL",34,8,29,"N",34.14138888,80,44,48,"W",-80.74666666,250,"E",6,"W",2000,"","private"
"2026/09/03","22270.","A","SC","02SC","ESTILL","US","SOUTH CAROLINA","HAMPTON","HARPERS",32,45,30.607,"N",32.75850194,81,13,29.369,"W",-81.22482472,111,"E",4,"W",1985,"","private"
"2026/09/03","22272.","A","SC","7S1","FAIRFAX","US","SOUTH CAROLINA","ALLENDALE","7 OAKS FLIGHT PARK",32,59,54.96,"N",32.9986,81,12,30.035,"W",-81.20834305,138,"E",NA,"",NA,"","public"
"2026/09/03","22276.","A","SC","FLO","FLORENCE","US","SOUTH CAROLINA","FLORENCE","FLORENCE RGNL",34,11,7.308,"N",34.18536333,79,43,25.979,"W",-79.72388305,146.6,"S",9,"W",2025,"KFLO","public"
"2026/09/03","22276.01","H","SC","33SC","FLORENCE","US","SOUTH CAROLINA","FLORENCE","TRIAD CAROLINAS HOSPITAL",34,9,32.83,"N",34.15911944,79,45,3.11,"W",-79.75086388,114,"E",NA,"",NA,"","private"
"2026/09/03","22276.02","A","SC","42SC","FLORENCE","US","SOUTH CAROLINA","FLORENCE","CHICKEN COOP",34,9,44.5,"N",34.16236111,79,39,58.2,"W",-79.66616666,74,"E",NA,"",NA,"","private"
"2026/09/03","22278.7","H","SC","SC11","FORT JACKSON","US","SOUTH CAROLINA","RICHLAND","FORT JACKSON HELIPAD",34,2,0.553,"N",34.03348694,80,53,59.32,"W",-80.89981111,400,"E",7,"W",2020,"","private"
"2026/09/03","22284.5","H","SC","51SC","FT MILL","US","SOUTH CAROLINA","YORK","PIEDMONT FT MILL",35,1,24.94,"N",35.02359444,80,57,31.34,"W",-80.95870555,672,"E",NA,"",NA,"","private"
"2026/09/03","22285.02","A","SC","38SC","GAFFNEY","US","SOUTH CAROLINA","CHEROKEE","LA DOLCE TERRA",35,10,40,"N",35.17777777,81,44,52,"W",-81.74777777,890,"E",NA,"",NA,"","private"
"2026/09/03","22287.","A","SC","SC12","GARNETT","US","SOUTH CAROLINA","HAMPTON","DAVIS",32,40,19.621,"N",32.67211694,81,18,40.374,"W",-81.311215,82,"S",4,"W",1985,"","private"
"2026/09/03","22289.","A","SC","2SC8","GASTON","US","SOUTH CAROLINA","LEXINGTON","GASTON",33,47,12.551,"N",33.78681972,81,5,41.342,"W",-81.09481722,460,"E",5,"W",1985,"","private"
"2026/09/03","22289.01","A","SC","SC13","GASTON","US","SOUTH CAROLINA","LEXINGTON","DARDEN",33,50,26.543,"N",33.84070638,81,11,1.353,"W",-81.18370916,450,"E",4,"W",1985,"","private"
"2026/09/03","22292.","A","SC","GGE","GEORGETOWN","US","SOUTH CAROLINA","GEORGETOWN","GEORGETOWN COUNTY",33,18,41.1,"N",33.31141666,79,19,13.1,"W",-79.32030555,39.5,"S",8,"W",2015,"KGGE","public"
"2026/09/03","22296.1","A","SC","SC45","GILBERT","US","SOUTH CAROLINA","LEXINGTON","GILBERT INTL AIRPARK",33,53,2.527,"N",33.88403527,81,22,54.366,"W",-81.38176833,551,"E",4,"W",1985,"","private"
"2026/09/03","22296.11","A","SC","SC84","GILBERT","US","SOUTH CAROLINA","LEXINGTON","SAND BURR",33,50,47.255,"N",33.84645972,81,22,52.705,"W",-81.38130694,499,"E",NA,"",NA,"","private"
"2026/09/03","22298.","A","SC","SC98","GOOSE CREEK","US","SOUTH CAROLINA","BERKELEY","MOUNT HOLLY",33,3,15.6,"N",33.05433333,80,5,0.3,"W",-80.08341666,55,"E",6,"W",1995,"","private"
"2026/09/03","22299.","A","SC","98SC","GOVAN","US","SOUTH CAROLINA","BAMBERG","COWTOWN",33,13,40.2127,"N",33.22783686,81,10,36.97,"W",-81.17693611,250,"E",NA,"",NA,"","private"
"2026/09/03","22300.","A","SC","S17","GRANITEVILLE","US","SOUTH CAROLINA","AIKEN","TWIN LAKES",33,38,44.489,"N",33.64569138,81,52,1.403,"W",-81.86705638,540,"E",4,"W",1985,"","public"
"2026/09/03","22306.","A","SC","79SC","GREEN SEA","US","SOUTH CAROLINA","HORRY","GREEN SEA",34,11,8,"N",34.18555555,79,1,14.115,"W",-79.0205875,95,"E",7,"W",1990,"","private"
"2026/09/03","22306.01","A","SC","58SC","GREEN SEA","US","SOUTH CAROLINA","HORRY","CHERRY GROVE",34,12,17.5,"N",34.20486111,78,58,1,"W",-78.96694444,104,"E",NA,"",NA,"","private"
"2026/09/03","22309.","A","SC","GMU","GREENVILLE","US","SOUTH CAROLINA","GREENVILLE","GREENVILLE DOWNTOWN",34,50,52.554,"N",34.84793166,82,20,59.993,"W",-82.34999805,1048,"S",5,"W",2000,"KGMU","public"
"2026/09/03","22309.3","A","SC","25SC","GREENVILLE","US","SOUTH CAROLINA","GREENVILLE","MOUNTAIN RIDGE",34,57,38.3,"N",34.96063888,82,20,14.6,"W",-82.33738888,980,"E",NA,"",NA,"","private"
"2026/09/03","22310.","A","SC","GYH","GREENVILLE","US","SOUTH CAROLINA","GREENVILLE","DONALDSON FLD",34,45,29.926,"N",34.75831277,82,22,35.09,"W",-82.37641388,955.9,"S",7,"W",2025,"KGYH","public"
"2026/09/03","22310.01","H","SC","15SC","GREENVILLE","US","SOUTH CAROLINA","GREENVILLE","GREENVILLE MEML HOSPITAL",34,49,3.7441,"N",34.81770669,82,24,52.0273,"W",-82.41445202,945,"E",7,"W",2030,"","private"
"2026/09/03","22310.02","H","SC","1SC5","GREENVILLE","US","SOUTH CAROLINA","GREENVILLE","BON SECOURS ST FRANCIS HOSPITAL",34,50,23.55,"N",34.839875,82,25,21.02,"W",-82.42250555,1182,"E",NA,"",NA,"","private"
"2026/09/03","22313.","A","SC","GRD","GREENWOOD","US","SOUTH CAROLINA","GREENWOOD","GREENWOOD COUNTY",34,15,1.4175,"N",34.25039375,82,9,28.1136,"W",-82.15780933,631.2,"S",7,"W",2020,"KGRD","public"
"2026/09/03","22316.1","A","SC","GSP","GREER","US","SOUTH CAROLINA","GREENVILLE","GREENVILLE SPARTANBURG INTL",34,53,44.416,"N",34.89567111,82,13,7.894,"W",-82.21885944,963.6,"S",6,"W",2010,"KGSP","public"
"2026/09/03","22316.11","A","SC","SC72","GREER","US","SOUTH CAROLINA","SPARTANBURG","CHANDELLE",34,49,28.1,"N",34.82447222,82,8,47.1,"W",-82.14641666,850,"E",4,"W",1985,"","private"
"2026/09/03","22316.12","A","SC","66SC","GREER","US","SOUTH CAROLINA","GREENVILLE","THE FLYING FEW",35,2,2.605,"N",35.03405694,82,17,54.63,"W",-82.29850833,1001,"E",NA,"",NA,"","private"
"2026/09/03","22316.13","H","SC","75SC","GREER","US","SOUTH CAROLINA","GREENVILLE","GREER MEML HOSPITAL",34,55,8.93,"N",34.91914722,82,14,42,"W",-82.245,956,"E",NA,"",NA,"","private"
"2026/09/03","22321.","A","SC","3J0","HAMPTON","US","SOUTH CAROLINA","HAMPTON","HAMPTON COUNTY",32,51,59.44,"N",32.86651111,81,4,51.493,"W",-81.08097027,112.1,"S",4,"W",1985,"","public"
"2026/09/03","22324.1","A","SC","HVS","HARTSVILLE","US","SOUTH CAROLINA","DARLINGTON","HARTSVILLE RGNL",34,24,11.1,"N",34.40308333,80,7,9.2,"W",-80.11922222,363.5,"S",7,"W",2000,"KHVS","public"
"2026/09/03","22324.15","H","SC","3SC3","HARTSVILLE","US","SOUTH CAROLINA","DARLINGTON","CAROLINA PINES RGNL MEDICAL CENTER",34,20,59.27,"N",34.34979722,80,6,10.81,"W",-80.10300277,228,"E",6,"W",1995,"","private"
"2026/09/03","22324.3","H","SC","70SC","HARTSVILLE","US","SOUTH CAROLINA","DARLINGTON","ROBINSON NUCLEAR POWER PLANT",34,24,19.55,"N",34.40543055,80,9,27.98,"W",-80.15777222,236,"E",NA,"",NA,"","private"
"2026/09/03","22328.51","A","SC","HXD","HILTON HEAD ISLAND","US","SOUTH CAROLINA","BEAUFORT","HILTON HEAD",32,13,28.182,"N",32.224495,80,41,50.643,"W",-80.69740083,19.3,"S",7,"W",2005,"KHXD","public"
"2026/09/03","22328.52","C","SC","2SC4","HILTON HEAD","US","SOUTH CAROLINA","BEAUFORT","SALTY FARE LANDING",32,14,2,"N",32.23388888,80,45,15,"W",-80.75416666,0,"E",5,"W",1995,"","private"
"2026/09/03","22328.53","C","SC","2SC3","HILTON HEAD","US","SOUTH CAROLINA","BEAUFORT","MELROSE LANDING",32,8,21,"N",32.13916666,80,52,5,"W",-80.86805555,0,"E",5,"W",1995,"","private"
"2026/09/03","22329.51","A","SC","SC17","HOLLY HILL","US","SOUTH CAROLINA","ORANGEBURG","RUSSELL",33,21,28.584,"N",33.35794,80,27,35.331,"W",-80.45981416,110,"S",5,"W",1985,"","private"
"2026/09/03","22329.52","A","SC","5J5","HOLLY HILL","US","SOUTH CAROLINA","ORANGEBURG","HOLLY HILL",33,18,5.49,"N",33.301525,80,23,35.09,"W",-80.39308055,96,"E",5,"W",1985,"","public"
"2026/09/03","22330.","A","SC","SC01","HONEA PATH","US","SOUTH CAROLINA","ABBEVILLE","ASHLEY FLD",34,26,47,"N",34.44638888,82,21,52,"W",-82.36444444,777,"E",NA,"",NA,"","private"
"2026/09/03","22331.","A","SC","1SC2","HOPKINS","US","SOUTH CAROLINA","RICHLAND","GWINN FLD",33,56,1.63,"N",33.93378611,80,47,46,"W",-80.79611111,390,"E",NA,"",NA,"","private"
"2026/09/03","22334.","A","SC","SC34","IVA","US","SOUTH CAROLINA","ANDERSON","IVA FLD",34,17,49.387,"N",34.29705194,82,41,1.476,"W",-82.68374333,660,"E",3,"W",1990,"","private"
"2026/09/03","22342.","A","SC","SC94","JOHNSONVILLE","US","SOUTH CAROLINA","FLORENCE","WEAVER FLD",33,53,22,"N",33.88944444,79,30,23,"W",-79.50638888,75,"E",NA,"",NA,"","private"
"2026/09/03","22351.15","H","SC","57SC","KIAWAH ISLAND","US","SOUTH CAROLINA","CHARLESTON","MUSC SEA ISLAND",32,36,16.24,"N",32.60451111,80,9,4.17,"W",-80.15115833,15,"E",NA,"",NA,"","private"
"2026/09/03","22360.3","A","SC","CKI","KINGSTREE","US","SOUTH CAROLINA","WILLIAMSBURG","WILLIAMSBURG RGNL",33,43,2,"N",33.71722222,79,51,25.1,"W",-79.85697222,66.5,"S",8,"W",2020,"KCKI","public"
"2026/09/03","22360.32","A","SC","34SC","KINGSTREEE","US","SOUTH CAROLINA","WILLIAMSBURG","TOMS CREEK",33,46,18.6,"N",33.77183333,79,57,58.5,"W",-79.96625,80,"E",NA,"",NA,"","private"
"2026/09/03","22362.","A","SC","51J","LAKE CITY","US","SOUTH CAROLINA","FLORENCE","LAKE CITY MUNI/CJ EVANS FLD",33,51,12.89,"N",33.85358055,79,46,5.228,"W",-79.76811888,80.2,"S",6,"W",1990,"","public"
"2026/09/03","22366.","A","SC","T73","LANCASTER","US","SOUTH CAROLINA","LANCASTER","KIRK AIR BASE",34,40,27.541,"N",34.67431694,80,40,56.247,"W",-80.68229083,578,"S",5,"W",1985,"","public"
"2026/09/03","22366.01","G","SC","SC79","LANCASTER","US","SOUTH CAROLINA","LANCASTER","BERMUDA HIGH",34,36,40.558,"N",34.61126611,80,26,59.25,"W",-80.44979166,550,"E",6,"W",1990,"","private"
"2026/09/03","22366.1","A","SC","LKR","LANCASTER","US","SOUTH CAROLINA","LANCASTER","LANCASTER COUNTY-MC WHIRTER FLD",34,43,22.4558,"N",34.72290438,80,51,16.5243,"W",-80.85459008,485.9,"S",7,"W",2000,"KLKR","public"
"2026/09/03","22366.2","H","SC","SC31","LANCASTER","US","SOUTH CAROLINA","LANCASTER","SPRINGS MEML",34,43,0.79,"N",34.71688611,80,47,20.88,"W",-80.78913333,600,"E",5,"W",1985,"","private"
"2026/09/03","22366.3","A","SC","SC76","LANCASTER","US","SOUTH CAROLINA","LANCASTER","UNITY AERODROME",34,48,9.54,"N",34.80265,80,40,48.239,"W",-80.68006638,640,"E",5,"W",1985,"","private"
"2026/09/03","22370.","A","SC","33A","LANDRUM","US","SOUTH CAROLINA","SPARTANBURG","FAIRVIEW",35,9,26.4,"N",35.15733333,82,7,25.5,"W",-82.12375,1046,"S",4,"W",1985,"","public"
"2026/09/03","22376.","A","SC","SC20","LANGLEY","US","SOUTH CAROLINA","AIKEN","HARMAN",33,29,3.496,"N",33.48430444,81,49,33.403,"W",-81.82594527,458,"E",4,"W",1985,"","private"
"2026/09/03","22384.1","A","SC","LUX","LAURENS","US","SOUTH CAROLINA","LAURENS","LAURENS COUNTY",34,30,25.6,"N",34.50711111,81,56,49,"W",-81.94694444,697.6,"S",7,"W",2015,"KLUX","public"
"2026/09/03","22386.","A","SC","SC99","LEXINGTON","US","SOUTH CAROLINA","LEXINGTON","WHITEPLAINS",33,57,49.8813,"N",33.96385591,81,21,29.7822,"W",-81.35827283,524,"E",NA,"",NA,"","private"
"2026/09/03","22386.01","H","SC","SC50","LEXINGTON","US","SOUTH CAROLINA","LEXINGTON","JACKS",34,0,51.3,"N",34.01425,81,22,11,"W",-81.36972222,427,"E",NA,"",NA,"","private"
"2026/09/03","22386.5","U","SC","4SC4","LIBERTY","US","SOUTH CAROLINA","PICKENS","DAVIS FLD",34,45,55,"N",34.76527777,82,41,28,"W",-82.69111111,940,"E",4,"W",1995,"","private"
"2026/09/03","22387.01","H","SC","03SC","LITTLE RIVER","US","SOUTH CAROLINA","HORRY","SEACOAST MEDICAL CENTER",33,51,59.59,"N",33.86655277,78,39,51.23,"W",-78.66423055,73,"E",8,"W",2000,"","private"
"2026/09/03","22399.","A","SC","5J9","LORIS","US","SOUTH CAROLINA","HORRY","TWIN CITY",34,5,18.3,"N",34.08841666,78,51,53.7,"W",-78.86491666,99.3,"S",8,"W",2000,"","public"
"2026/09/03","22399.01","A","SC","SC21","LORIS","US","SOUTH CAROLINA","HORRY","MYRTLE BEACH HARDEE AIRPARK",33,56,30.616,"N",33.94183777,78,49,59.085,"W",-78.83307916,35,"E",6,"W",1985,"","private"
"2026/09/03","22399.1","H","SC","5SC5","LORIS","US","SOUTH CAROLINA","HORRY","LORIS COMMUNITY HOSPITAL",34,3,32,"N",34.05888888,78,53,54,"W",-78.89833333,91,"E",6,"W",1985,"","private"
"2026/09/03","22399.8","H","SC","27SC","LUGOFF","US","SOUTH CAROLINA","KERSHAW","UPAIR",34,13,45.78,"N",34.22938333,80,40,56.41,"W",-80.68233611,251,"E",NA,"",NA,"","private"
"2026/09/03","22410.","A","SC","S19","MC CORMICK","US","SOUTH CAROLINA","MC CORMICK","MC CORMICK COUNTY",33,54,29.149,"N",33.90809694,82,16,0.948,"W",-82.26693,459.4,"S",4,"W",1985,"","public"
"2026/09/03","22419.2","A","SC","MNI","MANNING","US","SOUTH CAROLINA","CLARENDON","SANTEE COOPER RGNL",33,35,13.562,"N",33.58710055,80,12,31.212,"W",-80.20867,102.7,"S",6,"W",1995,"KMNI","public"
"2026/09/03","22419.4","A","SC","SC41","MANNING","US","SOUTH CAROLINA","CLARENDON","PALMETTO AIR PLANTATION",33,39,58,"N",33.66611111,80,14,38,"W",-80.24388888,140,"E",6,"W",1995,"","private"
"2026/09/03","22420.","H","SC","SC09","MANNING","US","SOUTH CAROLINA","CLARENDON","CLARENDON MEML HOSPITAL",33,41,12.45,"N",33.68679166,80,12,37.91,"W",-80.21053055,190,"E",5,"W",1985,"","private"
"2026/09/03","22422.","U","SC","43SC","MARIETTA","US","SOUTH CAROLINA","GREENVILLE","FLYING CHANGES FARM",35,1,10.4049,"N",35.01955691,82,32,47.2151,"W",-82.54644863,910,"E",NA,"",NA,"","private"
"2026/09/03","22424.","A","SC","MAO","MARION","US","SOUTH CAROLINA","MARION","MARION COUNTY",34,10,52.198,"N",34.18116611,79,20,4.991,"W",-79.33471972,92.7,"S",8,"W",2015,"KMAO","public"
"2026/09/03","22426.","A","SC","2SC7","MCCLELLANVILLE","US","SOUTH CAROLINA","CHARLESTON","LAUREL HILL FARMS",33,3,6,"N",33.05166666,79,32,29,"W",-79.54138888,8,"E",7,"W",2000,"","private"
"2026/09/03","22432.","A","SC","MKS","MONCKS CORNER","US","SOUTH CAROLINA","BERKELEY","BERKELEY COUNTY",33,11,5.413,"N",33.18483694,80,2,13.115,"W",-80.03697638,74,"S",7,"W",2010,"KMKS","public"
"2026/09/03","22436.","A","SC","SC65","MOUNT PLEASANT","US","SOUTH CAROLINA","CHARLESTON","RAVEN'S RUN",32,49,25.631,"N",32.82378638,79,48,24.296,"W",-79.80674888,8,"E",5,"W",1985,"","private"
"2026/09/03","22436.01","H","SC","20SC","MT. PLEASANT","US","SOUTH CAROLINA","CHARLESTON","EAST COOPER MEDICAL CENTER",32,49,20,"N",32.82222222,79,51,1,"W",-79.85027777,18,"E",NA,"",NA,"","private"
"2026/09/03","22436.1","A","SC","LRO","MOUNT PLEASANT","US","SOUTH CAROLINA","CHARLESTON","MT PLEASANT RGNL-FAISON FLD",32,53,52.2,"N",32.89783333,79,46,58.3,"W",-79.78286111,11.6,"S",7,"W",2010,"KLRO","public"
"2026/09/03","22438.","A","SC","SC56","MOUNTVILLE","US","SOUTH CAROLINA","LAURENS","THOMASON AIRFIELD",34,21,48.451,"N",34.36345861,81,59,35.38,"W",-81.99316111,642,"E",4,"W",1985,"","private"
"2026/09/03","22444.","A","SC","MYR","MYRTLE BEACH","US","SOUTH CAROLINA","HORRY","MYRTLE BEACH INTL",33,40,47.068,"N",33.67974111,78,55,41.957,"W",-78.92832138,25,"S",9,"W",2020,"KMYR","public"
"2026/09/03","22444.01","H","SC","SC10","MYRTLE BEACH","US","SOUTH CAROLINA","HORRY","MCLEOD HEALTH CAROLINA FOREST",33,45,29.16,"N",33.7581,78,51,12.6,"W",-78.8535,31.3,"E",NA,"",NA,"","private"
"2026/09/03","22453.","A","SC","EOE","NEWBERRY","US","SOUTH CAROLINA","NEWBERRY","NEWBERRY COUNTY",34,18,33.562,"N",34.30932277,81,38,26.357,"W",-81.64065472,570.1,"S",7,"W",2010,"KEOE","public"
"2026/09/03","22453.01","H","SC","SC73","NEWBERRY","US","SOUTH CAROLINA","NEWBERRY","NEWBERRY COUNTY MEML HOSPITAL",34,17,29.06,"N",34.29140555,81,36,23.32,"W",-81.60647777,502,"E",4,"W",1985,"","private"
"2026/09/03","22453.02","A","SC","19SC","NEWBERRY","US","SOUTH CAROLINA","NEWBERRY","SEXTON",34,21,13.8,"N",34.35383333,81,48,8.49,"W",-81.80235833,593,"E",4,"W",1985,"","private"
"2026/09/03","22458.5","A","SC","18SC","NINETY SIX","US","SOUTH CAROLINA","SALUDA","AMERICAN DREAM SKYRANCH",34,5,51.97,"N",34.09776944,81,53,29.55,"W",-81.89154166,450,"E",NA,"",NA,"","private"
"2026/09/03","22464.","A","SC","XNO","NORTH","US","SOUTH CAROLINA","ORANGEBURG","NORTH AF AUX",33,36,34.1674,"N",33.60949094,81,4,52.2382,"W",-81.08117727,321.1,"E",7,"W",2015,"KXNO","private"
"2026/09/03","22465.","H","SC","93SC","NORTH CHARLESTON","US","SOUTH CAROLINA","CHARLESTON","HCA HEALTHCARE TRIDENT HOSPITAL",32,58,37.64,"N",32.97712222,80,4,25.56,"W",-80.07376666,44,"E",NA,"",NA,"","private"
"2026/09/03","22466.","A","SC","CRE","NORTH MYRTLE BEACH","US","SOUTH CAROLINA","HORRY","GRAND STRAND",33,48,42.3,"N",33.81175,78,43,26.2,"W",-78.72394444,31.6,"S",8,"W",2010,"KCRE","public"
"2026/09/03","22468.","A","SC","OGB","ORANGEBURG","US","SOUTH CAROLINA","ORANGEBURG","ORANGEBURG MUNI",33,27,24.9041,"N",33.4569178,80,51,33.864,"W",-80.85940666,195.4,"S",7,"W",2010,"KOGB","public"
"2026/09/03","22468.01","H","SC","SC64","ORANGEBURG","US","SOUTH CAROLINA","ORANGEBURG","THE REG MED CTR OF ORBG & CALHOUN COUNTY",33,32,23.44,"N",33.53984444,80,49,47.31,"W",-80.82980833,300,"E",5,"W",1985,"","private"
"2026/09/03","22468.02","A","SC","1DS","ORANGEBURG","US","SOUTH CAROLINA","ORANGEBURG","DRY SWAMP",33,23,3.34,"N",33.38426111,80,54,25.29,"W",-80.907025,180,"E",NA,"",NA,"","public"
"2026/09/03","22468.03","A","SC","44SC","ORANGEBURG","US","SOUTH CAROLINA","ORANGEBURG","4 HOLES FLD",33,28,46.5594,"N",33.47959983,80,46,40.3062,"W",-80.77786283,184,"E",NA,"",NA,"","private"
"2026/09/03","22471.1","A","SC","PYG","PAGELAND","US","SOUTH CAROLINA","CHESTERFIELD","PAGELAND",34,44,31.7,"N",34.74213888,80,20,42.7,"W",-80.34519444,574.9,"S",8,"W",2020,"KPYG","public"
"2026/09/03","22471.11","A","SC","SC58","PAGELAND","US","SOUTH CAROLINA","CHESTERFIELD","JA FLD",34,44,39.5,"N",34.74430555,80,23,20,"W",-80.38888888,570,"E",NA,"",NA,"","private"
"2026/09/03","22476.1","A","SC","SC23","PELION","US","SOUTH CAROLINA","LEXINGTON","EAGLES NEST-FAIRVIEW AIRPARK",33,45,50.538,"N",33.76403833,81,21,31.366,"W",-81.35871277,460,"E",4,"W",1985,"","private"
"2026/09/03","22476.12","A","SC","6J0","PELION","US","SOUTH CAROLINA","LEXINGTON","LEXINGTON COUNTY",33,47,40.7,"N",33.79463888,81,14,45.1,"W",-81.24586111,451.7,"S",7,"W",2010,"","public"
"2026/09/03","22476.9","A","SC","1SC1","PELZER","US","SOUTH CAROLINA","ANDERSON","LAGNIAPPE STOL FLD",34,39,13.482,"N",34.653745,82,33,17.928,"W",-82.55498,875,"E",NA,"",NA,"","private"
"2026/09/03","22477.7","A","SC","SC95","PERRY","US","SOUTH CAROLINA","AIKEN","PERRY INTL",33,37,45.537,"N",33.62931583,81,19,47,"W",-81.32972222,438,"E",5,"W",1990,"","private"
"2026/09/03","22483.1","A","SC","LQK","PICKENS","US","SOUTH CAROLINA","PICKENS","PICKENS COUNTY",34,48,35.9,"N",34.80997222,82,42,10.4,"W",-82.70288888,1013.4,"S",4,"W",1995,"KLQK","public"
"2026/09/03","22500.","A","SC","3J1","RIDGELAND","US","SOUTH CAROLINA","JASPER","RIDGELAND-CLAUDE DEAN",32,29,48.662,"N",32.49685055,80,59,35.336,"W",-80.99314888,84.8,"S",4,"W",1985,"","public"
"2026/09/03","22505.","A","SC","UZA","ROCK HILL","US","SOUTH CAROLINA","YORK","ROCK HILL/YORK COUNTY/BRYANT FLD",34,59,16.2,"N",34.98783333,81,3,25.8,"W",-81.05716666,666.3,"S",5,"W",1990,"KUZA","public"
"2026/09/03","22505.01","H","SC","SC04","ROCK HILL","US","SOUTH CAROLINA","YORK","PIEDMONT MEDICAL CENTER",34,57,28.79,"N",34.95799722,81,3,1.19,"W",-81.05033055,670,"E",5,"W",1985,"","private"
"2026/09/03","22505.02","A","SC","55SC","ROCK HILL","US","SOUTH CAROLINA","YORK","FALLS LANDING",34,54,35,"N",34.90972222,81,4,30,"W",-81.075,587,"E",NA,"",NA,"","private"
"2026/09/03","22506.12","A","SC","67SC","RUFFIN","US","SOUTH CAROLINA","COLLETON","LANES LANDING",32,56,55,"N",32.94861111,80,46,3,"W",-80.7675,80,"E",NA,"",NA,"","private"
"2026/09/03","22510.1","A","SC","6J2","ST GEORGE","US","SOUTH CAROLINA","DORCHESTER","ST GEORGE",33,11,43.8,"N",33.1955,80,30,30.5,"W",-80.50847222,84.8,"S",6,"W",1995,"","public"
"2026/09/03","22516.","A","SC","SC90","ST. MATTHEWS","US","SOUTH CAROLINA","CALHOUN","DO-LITTLE FLD",33,40,35.73,"N",33.67659166,80,56,53.33,"W",-80.94814722,369,"E",5,"W",1990,"","private"
"2026/09/03","22516.1","A","SC","SC07","ST MATTHEWS","US","SOUTH CAROLINA","CALHOUN","ALANS",33,40,31.35,"N",33.675375,80,57,0.65,"W",-80.95018055,378,"E",4,"W",1985,"","private"
"2026/09/03","22521.1","A","SC","6J4","SALUDA","US","SOUTH CAROLINA","SALUDA","SALUDA COUNTY",33,55,36.455,"N",33.92679305,81,47,40.66,"W",-81.79462777,539.2,"E",6,"W",2010,"","public"
"2026/09/03","22524.","U","SC","SC96","SENECA","US","SOUTH CAROLINA","OCONEE","TOKEENA AIR PARK",34,33,37,"N",34.56027777,82,56,7,"W",-82.93527777,800,"E",4,"W",1990,"","private"
"2026/09/03","22524.01","A","SC","SC24","SENECA","US","SOUTH CAROLINA","OCONEE","EAGLE RIDGE",34,40,18,"N",34.67166666,82,54,49,"W",-82.91361111,850,"E",5,"W",2000,"","private"
"2026/09/03","22524.1","H","SC","50SC","SENECA","US","SOUTH CAROLINA","ABBEVILLE","OCONEE NUCLEAR STATION HELIPAD",34,48,0.796,"N",34.80022111,82,53,49.9065,"W",-82.89719625,814.7,"E",NA,"",NA,"","private"
"2026/09/03","22524.11","H","SC","SC32","SENECA","US","SOUTH CAROLINA","OCONEE","OCONEE MEML HOSPITAL",34,41,39.56,"N",34.69432222,82,59,19.99,"W",-82.98888611,962,"E",7,"W",2030,"","private"
"2026/09/03","22527.02","A","SC","SC47","SIMPSONVILLE","US","SOUTH CAROLINA","GREENVILLE","PARKER FLD",34,45,41,"N",34.76138888,82,9,41,"W",-82.16138888,860,"E",5,"W",1995,"","private"
"2026/09/03","22527.03","H","SC","3SC5","SIMPSONVILLE","US","SOUTH CAROLINA","GREENVILLE","HILLCREST MEML HOSPITAL",34,43,16.83,"N",34.72134166,82,14,52.23,"W",-82.24784166,875,"E",NA,"",NA,"","private"
